ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
5,"Pacific Islander",2019,"2019",75185,11407,"Snohomish County, WA","05000US53061","snohomish-county-wa"
5,"Pacific Islander",2019,"2019",45523,7958,"Spokane County, WA","05000US53063","spokane-county-wa"
5,"Pacific Islander",2019,"2019",80500,56357,"Stevens County, WA","05000US53065","stevens-county-wa"
5,"Pacific Islander",2019,"2019",50694,22150,"Thurston County, WA","05000US53067","thurston-county-wa"
5,"Pacific Islander",2019,"2019",40707,21105,"Whatcom County, WA","05000US53073","whatcom-county-wa"
5,"Pacific Islander",2019,"2019",66318,700,"Yakima County, WA","05000US53077","yakima-county-wa"
6,"Other",2019,"2019",40505,7107.000000000001,"Adams County, WA","05000US53001","adams-county-wa"
6,"Other",2019,"2019",2499,,"Asotin County, WA","05000US53003","asotin-county-wa"
6,"Other",2019,"2019",49798,4484,"Benton County, WA","05000US53005","benton-county-wa"
6,"Other",2019,"2019",49217,6078,"Chelan County, WA","05000US53007","chelan-county-wa"
6,"Other",2019,"2019",40625,26390,"Clallam County, WA","05000US53009","clallam-county-wa"
6,"Other",2019,"2019",49370,4450,"Clark County, WA","05000US53011","clark-county-wa"
6,"Other",2019,"2019",44021,14219.000000000002,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
6,"Other",2019,"2019",51560,4908,"Douglas County, WA","05000US53017","douglas-county-wa"
6,"Other",2019,"2019",45295,3939.9999999999995,"Franklin County, WA","05000US53021","franklin-county-wa"
6,"Other",2019,"2019",46077,4108,"Grant County, WA","05000US53025","grant-county-wa"
6,"Other",2019,"2019",52778,32186.000000000004,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
6,"Other",2019,"2019",66458,21639,"Island County, WA","05000US53029","island-county-wa"
6,"Other",2019,"2019",57387,2800,"King County, WA","05000US53033","king-county-wa"
6,"Other",2019,"2019",49991,11739,"Kitsap County, WA","05000US53035","kitsap-county-wa"
6,"Other",2019,"2019",56990,6989,"Kittitas County, WA","05000US53037","kittitas-county-wa"
6,"Other",2019,"2019",63750,13978,"Klickitat County, WA","05000US53039","klickitat-county-wa"
6,"Other",2019,"2019",51625,23459,"Lewis County, WA","05000US53041","lewis-county-wa"
6,"Other",2019,"2019",32039,5319,"Mason County, WA","05000US53045","mason-county-wa"
6,"Other",2019,"2019",41948,7221,"Okanogan County, WA","05000US53047","okanogan-county-wa"
6,"Other",2019,"2019",50478,25813,"Pacific County, WA","05000US53049","pacific-county-wa"
6,"Other",2019,"2019",75625,29827,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
6,"Other",2019,"2019",51159,2230,"Pierce County, WA","05000US53053","pierce-county-wa"
6,"Other",2019,"2019",53750,26363,"San Juan County, WA","05000US53055","san-juan-county-wa"
6,"Other",2019,"2019",57143,10063,"Skagit County, WA","05000US53057","skagit-county-wa"
6,"Other",2019,"2019",54625,6057,"Skamania County, WA","05000US53059","skamania-county-wa"
6,"Other",2019,"2019",63643,7064,"Snohomish County, WA","05000US53061","snohomish-county-wa"
6,"Other",2019,"2019",43109,12324,"Spokane County, WA","05000US53063","spokane-county-wa"
6,"Other",2019,"2019",55878,10519,"Thurston County, WA","05000US53067","thurston-county-wa"
6,"Other",2019,"2019",44904,8998,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
6,"Other",2019,"2019",44540,11301,"Whatcom County, WA","05000US53073","whatcom-county-wa"
6,"Other",2019,"2019",30938,24514,"Whitman County, WA","05000US53075","whitman-county-wa"
6,"Other",2019,"2019",46662,4119,"Yakima County, WA","05000US53077","yakima-county-wa"
7,"Two Or More",2019,"2019",43107,21326,"Adams County, WA","05000US53001","adams-county-wa"
7,"Two Or More",2019,"2019",32115,14881,"Asotin County, WA","05000US53003","asotin-county-wa"
7,"Two Or More",2019,"2019",56806,25273,"Benton County, WA","05000US53005","benton-county-wa"
7,"Two Or More",2019,"2019",76138,18682,"Chelan County, WA","05000US53007","chelan-county-wa"
7,"Two Or More",2019,"2019",47951,9575,"Clallam County, WA","05000US53009","clallam-county-wa"
7,"Two Or More",2019,"2019",70391,7458.000000000001,"Clark County, WA","05000US53011","clark-county-wa"
7,"Two Or More",2019,"2019",44082,3590,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
7,"Two Or More",2019,"2019",28977,11456,"Douglas County, WA","05000US53017","douglas-county-wa"
7,"Two Or More",2019,"2019",27292,25431,"Ferry County, WA","05000US53019","ferry-county-wa"
7,"Two Or More",2019,"2019",59295,7879,"Franklin County, WA","05000US53021","franklin-county-wa"
7,"Two Or More",2019,"2019",36354,12254,"Garfield County, WA","05000US53023","garfield-county-wa"
7,"Two Or More",2019,"2019",62983,17979,"Grant County, WA","05000US53025","grant-county-wa"
7,"Two Or More",2019,"2019",44991,8390,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
7,"Two Or More",2019,"2019",67400,7557,"Island County, WA","05000US53029","island-county-wa"
7,"Two Or More",2019,"2019",41058,15018,"Jefferson County, WA","05000US53031","jefferson-county-wa"
7,"Two Or More",2019,"2019",80414,3091,"King County, WA","05000US53033","king-county-wa"
7,"Two Or More",2019,"2019",70660,5561,"Kitsap County, WA","05000US53035","kitsap-county-wa"
7,"Two Or More",2019,"2019",38486,13659,"Kittitas County, WA","05000US53037","kittitas-county-wa"
7,"Two Or More",2019,"2019",38527,9222,"Klickitat County, WA","05000US53039","klickitat-county-wa"
7,"Two Or More",2019,"2019",50854,13027,"Lewis County, WA","05000US53041","lewis-county-wa"
7,"Two Or More",2019,"2019",46484,4177,"Lincoln County, WA","05000US53043","lincoln-county-wa"
7,"Two Or More",2019,"2019",45700,13235,"Mason County, WA","05000US53045","mason-county-wa"
7,"Two Or More",2019,"2019",44038,23475,"Okanogan County, WA","05000US53047","okanogan-county-wa"
7,"Two Or More",2019,"2019",32949,15101.999999999998,"Pacific County, WA","05000US53049","pacific-county-wa"
7,"Two Or More",2019,"2019",66250,11200,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
7,"Two Or More",2019,"2019",67632,4338,"Pierce County, WA","05000US53053","pierce-county-wa"
7,"Two Or More",2019,"2019",58750,27171.000000000004,"San Juan County, WA","05000US53055","san-juan-county-wa"
7,"Two Or More",2019,"2019",66471,21328,"Skagit County, WA","05000US53057","skagit-county-wa"
7,"Two Or More",2019,"2019",37132,24734,"Skamania County, WA","05000US53059","skamania-county-wa"
7,"Two Or More",2019,"2019",78662,4214,"Snohomish County, WA","05000US53061","snohomish-county-wa"
7,"Two Or More",2019,"2019",53268,3995,"Spokane County, WA","05000US53063","spokane-county-wa"
7,"Two Or More",2019,"2019",50313,13064,"Stevens County, WA","05000US53065","stevens-county-wa"
7,"Two Or More",2019,"2019",64697,11155,"Thurston County, WA","05000US53067","thurston-county-wa"
7,"Two Or More",2019,"2019",39107,19428,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
7,"Two Or More",2019,"2019",45518,17202,"Whatcom County, WA","05000US53073","whatcom-county-wa"
7,"Two Or More",2019,"2019",28750,11462,"Whitman County, WA","05000US53075","whitman-county-wa"
7,"Two Or More",2019,"2019",48285,2728,"Yakima County, WA","05000US53077","yakima-county-wa"
8,"White Non-Hispanic",2019,"2019",55114,6546,"Adams County, WA","05000US53001","adams-county-wa"
8,"White Non-Hispanic",2019,"2019",55559,4136,"Asotin County, WA","05000US53003","asotin-county-wa"
8,"White Non-Hispanic",2019,"2019",75414,1759.9999999999998,"Benton County, WA","05000US53005","benton-county-wa"
8,"White Non-Hispanic",2019,"2019",63703,2837,"Chelan County, WA","05000US53007","chelan-county-wa"
8,"White Non-Hispanic",2019,"2019",55070,1959,"Clallam County, WA","05000US53009","clallam-county-wa"
8,"White Non-Hispanic",2019,"2019",77628,1249,"Clark County, WA","05000US53011","clark-county-wa"
8,"White Non-Hispanic",2019,"2019",53720,7275,"Columbia County, WA","05000US53013","columbia-county-wa"
8,"White Non-Hispanic",2019,"2019",57209,2911,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
8,"White Non-Hispanic",2019,"2019",68005,2939,"Douglas County, WA","05000US53017","douglas-county-wa"
8,"White Non-Hispanic",2019,"2019",43860,2447,"Ferry County, WA","05000US53019","ferry-county-wa"
8,"White Non-Hispanic",2019,"2019",80160,2690,"Franklin County, WA","05000US53021","franklin-county-wa"
8,"White Non-Hispanic",2019,"2019",57619,7012.000000000001,"Garfield County, WA","05000US53023","garfield-county-wa"
8,"White Non-Hispanic",2019,"2019",61382,3892,"Grant County, WA","05000US53025","grant-county-wa"
8,"White Non-Hispanic",2019,"2019",52676,2553,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
8,"White Non-Hispanic",2019,"2019",68909,2467,"Island County, WA","05000US53029","island-county-wa"
8,"White Non-Hispanic",2019,"2019",56849,4768,"Jefferson County, WA","05000US53031","jefferson-county-wa"
8,"White Non-Hispanic",2019,"2019",101265,816,"King County, WA","05000US53033","king-county-wa"
8,"White Non-Hispanic",2019,"2019",77807,1241,"Kitsap County, WA","05000US53035","kitsap-county-wa"
8,"White Non-Hispanic",2019,"2019",56970,2985,"Kittitas County, WA","05000US53037","kittitas-county-wa"
8,"White Non-Hispanic",2019,"2019",58883,6559,"Klickitat County, WA","05000US53039","klickitat-county-wa"
8,"White Non-Hispanic",2019,"2019",54137,1969,"Lewis County, WA","05000US53041","lewis-county-wa"
8,"White Non-Hispanic",2019,"2019",56417,4648,"Lincoln County, WA","05000US53043","lincoln-county-wa"
8,"White Non-Hispanic",2019,"2019",61086,2253,"Mason County, WA","05000US53045","mason-county-wa"
8,"White Non-Hispanic",2019,"2019",49180,2562,"Okanogan County, WA","05000US53047","okanogan-county-wa"
8,"White Non-Hispanic",2019,"2019",47622,2908,"Pacific County, WA","05000US53049","pacific-county-wa"
8,"White Non-Hispanic",2019,"2019",50434,3489,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
8,"White Non-Hispanic",2019,"2019",76183,1030,"Pierce County, WA","05000US53053","pierce-county-wa"
8,"White Non-Hispanic",2019,"2019",64655,2039.0000000000002,"San Juan County, WA","05000US53055","san-juan-county-wa"
8,"White Non-Hispanic",2019,"2019",68776,1790,"Skagit County, WA","05000US53057","skagit-county-wa"
8,"White Non-Hispanic",2019,"2019",64842,4107,"Skamania County, WA","05000US53059","skamania-county-wa"
8,"White Non-Hispanic",2019,"2019",88341,1222,"Snohomish County, WA","05000US53061","snohomish-county-wa"
8,"White Non-Hispanic",2019,"2019",58207,1040,"Spokane County, WA","05000US53063","spokane-county-wa"
8,"White Non-Hispanic",2019,"2019",52902,2262,"Stevens County, WA","05000US53065","stevens-county-wa"
8,"White Non-Hispanic",2019,"2019",73469,1718,"Thurston County, WA","05000US53067","thurston-county-wa"
8,"White Non-Hispanic",2019,"2019",54477,8956,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
8,"White Non-Hispanic",2019,"2019",62171,2822,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
8,"White Non-Hispanic",2019,"2019",65076,1663,"Whatcom County, WA","05000US53073","whatcom-county-wa"
8,"White Non-Hispanic",2019,"2019",45707,3345,"Whitman County, WA","05000US53075","whitman-county-wa"
8,"White Non-Hispanic",2019,"2019",57398,1923,"Yakima County, WA","05000US53077","yakima-county-wa"
9,"Hispanic",2019,"2019",43231,3362,"Adams County, WA","05000US53001","adams-county-wa"
9,"Hispanic",2019,"2019",28569,8550,"Asotin County, WA","05000US53003","asotin-county-wa"
9,"Hispanic",2019,"2019",48519,3997.0000000000005,"Benton County, WA","05000US53005","benton-county-wa"
9,"Hispanic",2019,"2019",47086,6019,"Chelan County, WA","05000US53007","chelan-county-wa"
9,"Hispanic",2019,"2019",36367,8815,"Clallam County, WA","05000US53009","clallam-county-wa"
9,"Hispanic",2019,"2019",56757,3725,"Clark County, WA","05000US53011","clark-county-wa"
9,"Hispanic",2019,"2019",34315,4382,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
9,"Hispanic",2019,"2019",52754,3356,"Douglas County, WA","05000US53017","douglas-county-wa"
9,"Hispanic",2019,"2019",50579,3848.9999999999995,"Franklin County, WA","05000US53021","franklin-county-wa"
9,"Hispanic",2019,"2019",50131,3498,"Grant County, WA","05000US53025","grant-county-wa"
9,"Hispanic",2019,"2019",40184,6313,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
9,"Hispanic",2019,"2019",57379,9415,"Island County, WA","05000US53029","island-county-wa"
9,"Hispanic",2019,"2019",37821,11977,"Jefferson County, WA","05000US53031","jefferson-county-wa"
9,"Hispanic",2019,"2019",66244,2392,"King County, WA","05000US53033","king-county-wa"
9,"Hispanic",2019,"2019",68764,6967.000000000001,"Kitsap County, WA","05000US53035","kitsap-county-wa"
9,"Hispanic",2019,"2019",55816,6474,"Kittitas County, WA","05000US53037","kittitas-county-wa"
9,"Hispanic",2019,"2019",49643,16015,"Klickitat County, WA","05000US53039","klickitat-county-wa"
9,"Hispanic",2019,"2019",51481,7849.999999999999,"Lewis County, WA","05000US53041","lewis-county-wa"
9,"Hispanic",2019,"2019",35684,3670,"Mason County, WA","05000US53045","mason-county-wa"
9,"Hispanic",2019,"2019",40476,5122,"Okanogan County, WA","05000US53047","okanogan-county-wa"
9,"Hispanic",2019,"2019",46047,9484,"Pacific County, WA","05000US53049","pacific-county-wa"
9,"Hispanic",2019,"2019",61250,23607,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
9,"Hispanic",2019,"2019",58923,2689,"Pierce County, WA","05000US53053","pierce-county-wa"
9,"Hispanic",2019,"2019",49191,8378,"San Juan County, WA","05000US53055","san-juan-county-wa"
9,"Hispanic",2019,"2019",60539,8153,"Skagit County, WA","05000US53057","skagit-county-wa"
9,"Hispanic",2019,"2019",62317,2421,"Skamania County, WA","05000US53059","skamania-county-wa"
9,"Hispanic",2019,"2019",67278,4227,"Snohomish County, WA","05000US53061","snohomish-county-wa"
9,"Hispanic",2019,"2019",48825,3961.0000000000005,"Spokane County, WA","05000US53063","spokane-county-wa"
9,"Hispanic",2019,"2019",34306,15576,"Stevens County, WA","05000US53065","stevens-county-wa"
9,"Hispanic",2019,"2019",54976,6536,"Thurston County, WA","05000US53067","thurston-county-wa"
9,"Hispanic",2019,"2019",34405,27480.000000000004,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
9,"Hispanic",2019,"2019",47184,6659,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
9,"Hispanic",2019,"2019",44036,5507,"Whatcom County, WA","05000US53073","whatcom-county-wa"
9,"Hispanic",2019,"2019",24338,12914,"Whitman County, WA","05000US53075","whitman-county-wa"
9,"Hispanic",2019,"2019",45880,2328,"Yakima County, WA","05000US53077","yakima-county-wa"
0,"Total",2018,"2018",49142,5961,"Adams County, WA","05000US53001","adams-county-wa"
0,"Total",2018,"2018",50423,2558,"Asotin County, WA","05000US53003","asotin-county-wa"
0,"Total",2018,"2018",65650,2030.9999999999998,"Benton County, WA","05000US53005","benton-county-wa"
0,"Total",2018,"2018",56135,2615,"Chelan County, WA","05000US53007","chelan-county-wa"
0,"Total",2018,"2018",49913,1997.9999999999998,"Clallam County, WA","05000US53009","clallam-county-wa"
0,"Total",2018,"2018",71636,837,"Clark County, WA","05000US53011","clark-county-wa"
0,"Total",2018,"2018",51111,5853,"Columbia County, WA","05000US53013","columbia-county-wa"
0,"Total",2018,"2018",51752,1326,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
0,"Total",2018,"2018",60452,4163,"Douglas County, WA","05000US53017","douglas-county-wa"
0,"Total",2018,"2018",41924,2617,"Ferry County, WA","05000US53019","ferry-county-wa"
0,"Total",2018,"2018",62002,2233,"Franklin County, WA","05000US53021","franklin-county-wa"
0,"Total",2018,"2018",52525,7999.000000000001,"Garfield County, WA","05000US53023","garfield-county-wa"
0,"Total",2018,"2018",54982,1906,"Grant County, WA","05000US53025","grant-county-wa"
0,"Total",2018,"2018",47770,2089,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
0,"Total",2018,"2018",64809,1871,"Island County, WA","05000US53029","island-county-wa"
0,"Total",2018,"2018",54471,3254,"Jefferson County, WA","05000US53031","jefferson-county-wa"
0,"Total",2018,"2018",89418,784,"King County, WA","05000US53033","king-county-wa"
0,"Total",2018,"2018",71610,1435,"Kitsap County, WA","05000US53035","kitsap-county-wa"
0,"Total",2018,"2018",55193,2987,"Kittitas County, WA","05000US53037","kittitas-county-wa"
0,"Total",2018,"2018",54056,3710,"Klickitat County, WA","05000US53039","klickitat-county-wa"
0,"Total",2018,"2018",50216,2241,"Lewis County, WA","05000US53041","lewis-county-wa"
0,"Total",2018,"2018",50744,3332,"Lincoln County, WA","05000US53043","lincoln-county-wa"
0,"Total",2018,"2018",55726,1752,"Mason County, WA","05000US53045","mason-county-wa"
0,"Total",2018,"2018",45808,1529,"Okanogan County, WA","05000US53047","okanogan-county-wa"
0,"Total",2018,"2018",44846,2441,"Pacific County, WA","05000US53049","pacific-county-wa"
0,"Total",2018,"2018",48583,2974,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
0,"Total",2018,"2018",67868,839,"Pierce County, WA","05000US53053","pierce-county-wa"
0,"Total",2018,"2018",60711,2517,"San Juan County, WA","05000US53055","san-juan-county-wa"
0,"Total",2018,"2018",62865,1581,"Skagit County, WA","05000US53057","skagit-county-wa"
0,"Total",2018,"2018",58598,4141,"Skamania County, WA","05000US53059","skamania-county-wa"
0,"Total",2018,"2018",82751,855.9999999999999,"Snohomish County, WA","05000US53061","snohomish-county-wa"
0,"Total",2018,"2018",54852,814,"Spokane County, WA","05000US53063","spokane-county-wa"
0,"Total",2018,"2018",49200,2238,"Stevens County, WA","05000US53065","stevens-county-wa"
0,"Total",2018,"2018",69592,1269,"Thurston County, WA","05000US53067","thurston-county-wa"
0,"Total",2018,"2018",54085,4025,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
0,"Total",2018,"2018",56533,3168,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
0,"Total",2018,"2018",59285,1481,"Whatcom County, WA","05000US53073","whatcom-county-wa"
0,"Total",2018,"2018",42163,2124,"Whitman County, WA","05000US53075","whitman-county-wa"
0,"Total",2018,"2018",49871,1159,"Yakima County, WA","05000US53077","yakima-county-wa"
1,"White",2018,"2018",53693,5379,"Adams County, WA","05000US53001","adams-county-wa"
1,"White",2018,"2018",50781,1969,"Asotin County, WA","05000US53003","asotin-county-wa"
1,"White",2018,"2018",68150,2070,"Benton County, WA","05000US53005","benton-county-wa"
1,"White",2018,"2018",56906,2679,"Chelan County, WA","05000US53007","chelan-county-wa"
1,"White",2018,"2018",51373,2304,"Clallam County, WA","05000US53009","clallam-county-wa"
1,"White",2018,"2018",72543,879.9999999999999,"Clark County, WA","05000US53011","clark-county-wa"
1,"White",2018,"2018",51250,5063,"Columbia County, WA","05000US53013","columbia-county-wa"
1,"White",2018,"2018",52993,2159,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
1,"White",2018,"2018",65137,3303,"Douglas County, WA","05000US53017","douglas-county-wa"
1,"White",2018,"2018",43543,2019,"Ferry County, WA","05000US53019","ferry-county-wa"
1,"White",2018,"2018",66768,3132,"Franklin County, WA","05000US53021","franklin-county-wa"
1,"White",2018,"2018",52925,7373,"Garfield County, WA","05000US53023","garfield-county-wa"
1,"White",2018,"2018",58044,3620.9999999999995,"Grant County, WA","05000US53025","grant-county-wa"
1,"White",2018,"2018",47798,2127,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
1,"White",2018,"2018",64647,2493,"Island County, WA","05000US53029","island-county-wa"
1,"White",2018,"2018",54585,3313,"Jefferson County, WA","05000US53031","jefferson-county-wa"
1,"White",2018,"2018",94533,777,"King County, WA","05000US53033","king-county-wa"
1,"White",2018,"2018",73690,1533,"Kitsap County, WA","05000US53035","kitsap-county-wa"
1,"White",2018,"2018",55699,3012,"Kittitas County, WA","05000US53037","kittitas-county-wa"
1,"White",2018,"2018",54905,3750,"Klickitat County, WA","05000US53039","klickitat-county-wa"
1,"White",2018,"2018",50401,2568,"Lewis County, WA","05000US53041","lewis-county-wa"
1,"White",2018,"2018",52355,3866,"Lincoln County, WA","05000US53043","lincoln-county-wa"
1,"White",2018,"2018",57148,2009,"Mason County, WA","05000US53045","mason-county-wa"
1,"White",2018,"2018",46090,1939,"Okanogan County, WA","05000US53047","okanogan-county-wa"
1,"White",2018,"2018",45844,2428,"Pacific County, WA","05000US53049","pacific-county-wa"
1,"White",2018,"2018",47630,2732,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
1,"White",2018,"2018",71331,925,"Pierce County, WA","05000US53053","pierce-county-wa"
1,"White",2018,"2018",61661,2466,"San Juan County, WA","05000US53055","san-juan-county-wa"
1,"White",2018,"2018",64028,1615,"Skagit County, WA","05000US53057","skagit-county-wa"
1,"White",2018,"2018",59392,4431,"Skamania County, WA","05000US53059","skamania-county-wa"
1,"White",2018,"2018",83676,1007,"Snohomish County, WA","05000US53061","snohomish-county-wa"
1,"White",2018,"2018",56064,888,"Spokane County, WA","05000US53063","spokane-county-wa"
1,"White",2018,"2018",50802,2427,"Stevens County, WA","05000US53065","stevens-county-wa"
1,"White",2018,"2018",70458,1503,"Thurston County, WA","05000US53067","thurston-county-wa"
1,"White",2018,"2018",54261,4060,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
1,"White",2018,"2018",58054,3238,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
1,"White",2018,"2018",60996,1354,"Whatcom County, WA","05000US53073","whatcom-county-wa"
1,"White",2018,"2018",44697,2690,"Whitman County, WA","05000US53075","whitman-county-wa"
1,"White",2018,"2018",50803,1233,"Yakima County, WA","05000US53077","yakima-county-wa"
2,"Black",2018,"2018",31190,4930,"Chelan County, WA","05000US53007","chelan-county-wa"
2,"Black",2018,"2018",29444,24558,"Clallam County, WA","05000US53009","clallam-county-wa"
2,"Black",2018,"2018",51227,9213,"Clark County, WA","05000US53011","clark-county-wa"
2,"Black",2018,"2018",45775,18314,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
2,"Black",2018,"2018",52153,38819,"Douglas County, WA","05000US53017","douglas-county-wa"
2,"Black",2018,"2018",55380,25035,"Franklin County, WA","05000US53021","franklin-county-wa"
2,"Black",2018,"2018",48727,14641,"Grant County, WA","05000US53025","grant-county-wa"
2,"Black",2018,"2018",61331,7343,"Island County, WA","05000US53029","island-county-wa"
2,"Black",2018,"2018",48075,2106,"King County, WA","05000US53033","king-county-wa"
2,"Black",2018,"2018",41354,8990,"Kitsap County, WA","05000US53035","kitsap-county-wa"
2,"Black",2018,"2018",65308,47372,"Kittitas County, WA","05000US53037","kittitas-county-wa"
2,"Black",2018,"2018",34299,28780,"Lewis County, WA","05000US53041","lewis-county-wa"
2,"Black",2018,"2018",18352,6256,"Lincoln County, WA","05000US53043","lincoln-county-wa"
2,"Black",2018,"2018",60478,28467.000000000004,"Mason County, WA","05000US53045","mason-county-wa"
2,"Black",2018,"2018",52882,2908,"Pierce County, WA","05000US53053","pierce-county-wa"
2,"Black",2018,"2018",57500,33624,"San Juan County, WA","05000US53055","san-juan-county-wa"
2,"Black",2018,"2018",27346,27123.999999999996,"Skagit County, WA","05000US53057","skagit-county-wa"
2,"Black",2018,"2018",63791,3907,"Snohomish County, WA","05000US53061","snohomish-county-wa"
2,"Black",2018,"2018",31770,3253,"Spokane County, WA","05000US53063","spokane-county-wa"
2,"Black",2018,"2018",73044,4188,"Thurston County, WA","05000US53067","thurston-county-wa"
2,"Black",2018,"2018",22228,7346.000000000001,"Whitman County, WA","05000US53075","whitman-county-wa"
2,"Black",2018,"2018",43333,33772,"Yakima County, WA","05000US53077","yakima-county-wa"
3,"Native American",2018,"2018",26157,10263,"Adams County, WA","05000US53001","adams-county-wa"
3,"Native American",2018,"2018",28818,9347,"Asotin County, WA","05000US53003","asotin-county-wa"
3,"Native American",2018,"2018",47917,21260,"Benton County, WA","05000US53005","benton-county-wa"
3,"Native American",2018,"2018",45313,29654.000000000004,"Chelan County, WA","05000US53007","chelan-county-wa"
3,"Native American",2018,"2018",34830,3954,"Clallam County, WA","05000US53009","clallam-county-wa"
3,"Native American",2018,"2018",66774,12069,"Clark County, WA","05000US53011","clark-county-wa"
3,"Native American",2018,"2018",34408,10443,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
3,"Native American",2018,"2018",54412,38781,"Douglas County, WA","05000US53017","douglas-county-wa"
3,"Native American",2018,"2018",30357,6377,"Ferry County, WA","05000US53019","ferry-county-wa"
3,"Native American",2018,"2018",41667,5943,"Franklin County, WA","05000US53021","franklin-county-wa"
3,"Native American",2018,"2018",41118,20953,"Grant County, WA","05000US53025","grant-county-wa"
3,"Native American",2018,"2018",39815,10388,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
3,"Native American",2018,"2018",88079,7133,"Island County, WA","05000US53029","island-county-wa"
3,"Native American",2018,"2018",20469,6611,"Jefferson County, WA","05000US53031","jefferson-county-wa"
3,"Native American",2018,"2018",49059,5602,"King County, WA","05000US53033","king-county-wa"
3,"Native American",2018,"2018",52656,19230,"Kitsap County, WA","05000US53035","kitsap-county-wa"
3,"Native American",2018,"2018",44583,25862,"Klickitat County, WA","05000US53039","klickitat-county-wa"
3,"Native American",2018,"2018",49500,37310,"Lewis County, WA","05000US53041","lewis-county-wa"
3,"Native American",2018,"2018",43000,24164,"Lincoln County, WA","05000US53043","lincoln-county-wa"
3,"Native American",2018,"2018",38750,17221,"Mason County, WA","05000US53045","mason-county-wa"
3,"Native American",2018,"2018",37521,4775,"Okanogan County, WA","05000US53047","okanogan-county-wa"
3,"Native American",2018,"2018",27419,10651,"Pacific County, WA","05000US53049","pacific-county-wa"
3,"Native American",2018,"2018",56250,21499,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
3,"Native American",2018,"2018",58073,6149,"Pierce County, WA","05000US53053","pierce-county-wa"
3,"Native American",2018,"2018",55909,15836,"San Juan County, WA","05000US53055","san-juan-county-wa"
3,"Native American",2018,"2018",51250,21688,"Skagit County, WA","05000US53057","skagit-county-wa"
3,"Native American",2018,"2018",69167,53439,"Skamania County, WA","05000US53059","skamania-county-wa"
3,"Native American",2018,"2018",57754,7078,"Snohomish County, WA","05000US53061","snohomish-county-wa"
3,"Native American",2018,"2018",35602,13130,"Spokane County, WA","05000US53063","spokane-county-wa"
3,"Native American",2018,"2018",30089,4497,"Stevens County, WA","05000US53065","stevens-county-wa"
3,"Native American",2018,"2018",42500,12977,"Thurston County, WA","05000US53067","thurston-county-wa"
3,"Native American",2018,"2018",35625,11173,"Whatcom County, WA","05000US53073","whatcom-county-wa"
3,"Native American",2018,"2018",47107,3826,"Yakima County, WA","05000US53077","yakima-county-wa"
4,"Asian",2018,"2018",78627,817,"Adams County, WA","05000US53001","adams-county-wa"
4,"Asian",2018,"2018",113409,51458,"Asotin County, WA","05000US53003","asotin-county-wa"
4,"Asian",2018,"2018",95385,17184,"Benton County, WA","05000US53005","benton-county-wa"
4,"Asian",2018,"2018",59808,17908,"Clallam County, WA","05000US53009","clallam-county-wa"
4,"Asian",2018,"2018",81923,6165,"Clark County, WA","05000US53011","clark-county-wa"
4,"Asian",2018,"2018",55265,32376.000000000004,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
4,"Asian",2018,"2018",115595,76317,"Douglas County, WA","05000US53017","douglas-county-wa"
4,"Asian",2018,"2018",64286,8483,"Franklin County, WA","05000US53021","franklin-county-wa"
4,"Asian",2018,"2018",67125,25178,"Grant County, WA","05000US53025","grant-county-wa"
4,"Asian",2018,"2018",71857,22862,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
